536,坉,thūn,,填入,坉井、坉塗、坉本,填,[sound:minnan700-536-坉.mp3],[sound:minnan700-536-坉井.mp3],[sound:minnan700-536-坉塗.mp3],[sound:minnan700-536-坉本.mp3],,,閩南語
537,智識,tì-sik,tì-sit,知識,智識份子、無智識,知識,[sound:minnan700-537-智識.mp3],[sound:minnan700-537-智識份子.mp3],[sound:minnan700-537-無智識.mp3],,,,閩南語
538,箸,tī,tīr、tū,筷子,碗箸、一雙箸,,[sound:minnan700-538-箸.mp3],[sound:minnan700-538-碗箸.mp3],[sound:minnan700-538-一雙箸.mp3],,,,閩南語
539,佇,tī,tīr、tū,在,佇遮、有佇咧,,[sound:minnan700-539-佇.mp3],[sound:minnan700-539-佇遮.mp3],[sound:minnan700-539-有佇咧.mp3],,,,閩南語
540,踮,tiàm,tàm,在、住,我踮遮等你、恁兜踮佗位,,[sound:minnan700-540-踮.mp3],[sound:minnan700-540-我踮遮等你.mp3],[sound:minnan700-540-恁兜踮佗位.mp3],,,,閩南語
541,顛倒,tian-tò,,顛倒、反而,顛倒反、顛倒好,,[sound:minnan700-541-顛倒.mp3],[sound:minnan700-541-顛倒反.mp3],[sound:minnan700-541-顛倒好.mp3],,,,閩南語
542,鼎,tiánn,,鍋子,大鼎、鼎鍋仔,鐤,[sound:minnan700-542-鼎.mp3],[sound:minnan700-542-大鼎.mp3],[sound:minnan700-542-鼎鍋仔.mp3],,,,閩南語
543,埕,tiânn,,庭院、廣場,頭前埕、運動埕,庭,[sound:minnan700-543-埕.mp3],[sound:minnan700-543-頭前埕.mp3],[sound:minnan700-543-運動埕.mp3],,,,閩南語
544,定定,tiānn-tiānn,,常常、時常,定定去、愛定定運動,,[sound:minnan700-544-定定.mp3],[sound:minnan700-544-定定去.mp3],[sound:minnan700-544-愛定定運動.mp3],,,,閩南語
545,定定,tiānn-tiānn,,靜止不動,徛定定,,[sound:minnan700-545-定定.mp3],[sound:minnan700-545-徛定定.mp3],,,,,閩南語
546,定著,tiānn-tio̍h,,定、一定、安穩,已經講定著矣、明仔載定著會落雨、坐予伊定著,,[sound:minnan700-546-定著.mp3],[sound:minnan700-546-已經講定著矣.mp3],[sound:minnan700-546-明仔載定著會落雨.mp3],[sound:minnan700-546-坐予伊定著.mp3],,,閩南語
547,牢,tiâu,,欄圈、牢、附著、錄取,牛牢、掠予牢、黏牢、考牢大學,椆、稠,[sound:minnan700-547-牢.mp3],[sound:minnan700-547-牛牢.mp3],[sound:minnan700-547-掠予牢.mp3],[sound:minnan700-547-黏牢.mp3],[sound:minnan700-547-考牢大學.mp3],,閩南語
548,抌,tìm,,投、擲,抌石頭,,[sound:minnan700-548-抌.mp3],[sound:minnan700-548-抌石頭.mp3],,,,,閩南語
549,鎮位,tìn-uī,,佔地方,物件鎮位,,[sound:minnan700-549-鎮位.mp3],[sound:minnan700-549-物件鎮位.mp3],,,,,閩南語
550,陣,tīn,,群,一陣人、挨挨陣陣、陣頭,,[sound:minnan700-550-陣.mp3],[sound:minnan700-550-一陣人.mp3],[sound:minnan700-550-挨挨陣陣.mp3],[sound:minnan700-550-陣頭.mp3],,,閩南語
551,頂,tíng,,頂、先前,厝頂、一頂帽仔、頂擺,,[sound:minnan700-551-頂.mp3],[sound:minnan700-551-厝頂.mp3],[sound:minnan700-551-一頂帽仔.mp3],[sound:minnan700-551-頂擺.mp3],,,閩南語
552,亭仔跤,tîng-á-kha,,騎樓,行亭仔跤較涼、佇亭仔跤覕雨,亭仔腳、亭仔骹,[sound:minnan700-552-亭仔跤.mp3],[sound:minnan700-552-行亭仔跤較涼.mp3],[sound:minnan700-552-佇亭仔跤覕雨.mp3],,,,閩南語
553,𠕇,tīng,,硬,𠕇柴、𠕇米、𠕇篤,橂,[sound:minnan700-553-𠕇.mp3],[sound:minnan700-553-𠕇柴.mp3],[sound:minnan700-553-𠕇米.mp3],[sound:minnan700-553-𠕇篤.mp3],,,閩南語
554,滇,tīnn,,滿、溢,傷滇、斟予滇,淀,[sound:minnan700-554-滇.mp3],[sound:minnan700-554-傷滇.mp3],[sound:minnan700-554-斟予滇.mp3],,,,閩南語
555,趒,tiô,,彈跳、跳動,趒跤頓蹄、驚一趒,,[sound:minnan700-555-趒.mp3],[sound:minnan700-555-趒跤頓蹄.mp3],[sound:minnan700-555-驚一趒.mp3],,,,閩南語
556,著,tio̍h,,對、得、到、必須,毋著、著獎、看著、著愛,,[sound:minnan700-556-著.mp3],[sound:minnan700-556-毋著.mp3],[sound:minnan700-556-著獎.mp3],[sound:minnan700-556-看著.mp3],[sound:minnan700-556-著愛.mp3],,閩南語
557,中晝,tiong-tàu,,中午、午飯,透中晝、食中晝,,[sound:minnan700-557-中晝.mp3],[sound:minnan700-557-透中晝.mp3],[sound:minnan700-557-食中晝.mp3],,,,閩南語
558,得,tit,tsit/lit/eh/lih,得,袂記得、袂比得,,[sound:minnan700-558-得.mp3],[sound:minnan700-558-袂記得.mp3],[sound:minnan700-558-袂比得.mp3],,,,閩南語
559,張持,tiunn-tî,tionn-tî,小心、注意,無張持,,[sound:minnan700-559-張持.mp3],[sound:minnan700-559-無張持.mp3],,,,,閩南語
560,轉,tńg,tuínn,轉變、返、旋轉、周轉,轉南風、見笑轉受氣、轉去、輪仔咧轉、支票小轉一下,返,[sound:minnan700-560-轉.mp3],[sound:minnan700-560-轉南風.mp3],[sound:minnan700-560-見笑轉受氣.mp3],[sound:minnan700-560-轉去.mp3],[sound:minnan700-560-輪仔咧轉.mp3],[sound:minnan700-560-支票小轉一下.mp3],閩南語
561,頓,tǹg,tuìnn,頓、蓋(章)、捶打、跌坐,顧三頓、頓印仔、頓椅頓桌、頓龜,,[sound:minnan700-561-頓.mp3],[sound:minnan700-561-顧三頓.mp3],[sound:minnan700-561-頓印仔.mp3],[sound:minnan700-561-頓椅頓桌.mp3],[sound:minnan700-561-頓龜.mp3],,閩南語
562,搪,tn̄g,,遇到,搪著同學、拄搪,,[sound:minnan700-562-搪.mp3],[sound:minnan700-562-搪著同學.mp3],[sound:minnan700-562-拄搪.mp3],,,,閩南語
563,都,to,,都,連一字都毋捌,,[sound:minnan700-563-都.mp3],[sound:minnan700-563-連一字都毋捌.mp3],,,,,閩南語
564,佗位,tó-uī,toh-uī,哪裡,欲去佗位、學校佇佗位,叨位,[sound:minnan700-564-佗位.mp3],[sound:minnan700-564-欲去佗位.mp3],[sound:minnan700-564-學校佇佗位.mp3],,,,閩南語
565,倒,tò,,傾倒、左邊、反向,倒掉、倒手、倒頭栽,,[sound:minnan700-565-倒.mp3],[sound:minnan700-565-倒掉.mp3],[sound:minnan700-565-倒手.mp3],[sound:minnan700-565-倒頭栽.mp3],,,閩南語
566,倒摔向,tò-siàng-hiànn,tò-siak-hiànn,向後摔倒,跋一下倒摔向、坐無拄好倒摔向,,[sound:minnan700-566-倒摔向.mp3],[sound:minnan700-566-跋一下倒摔向.mp3],[sound:minnan700-566-坐無拄好倒摔向.mp3],,,,閩南語
567,就,tō,tio̍h/to̍h/tiō/tsiū,就......,按呢就著,著,[sound:minnan700-567-就.mp3],[sound:minnan700-567-按呢就著.mp3],,,,,閩南語
568,著,to̍h,tio̍h,著、點燃、點著、點亮,著火、電火點予著,𤏸,[sound:minnan700-568-著.mp3],[sound:minnan700-568-著火.mp3],[sound:minnan700-568-電火點予著.mp3],,,,閩南語
569,剁,tok,,剁,剁肉、剁斷,斵,[sound:minnan700-569-剁.mp3],[sound:minnan700-569-剁肉.mp3],[sound:minnan700-569-剁斷.mp3],,,,閩南語
570,啄龜,tok-ku,,打瞌睡,上課啄龜,,[sound:minnan700-570-啄龜.mp3],[sound:minnan700-570-上課啄龜.mp3],,,,,閩南語
571,當做,tòng-tsò,tòng-tsuè,當做、當作,食苦當做食補、共冊當做寶貝,,[sound:minnan700-571-當做.mp3],[sound:minnan700-571-食苦當做食補.mp3],[sound:minnan700-571-共冊當做寶貝.mp3],,,,閩南語
572,撞,tōng,,碰擊、撞,撞球、撞著壁、撞一空,,[sound:minnan700-572-撞.mp3],[sound:minnan700-572-撞球.mp3],[sound:minnan700-572-撞著壁.mp3],[sound:minnan700-572-撞一空.mp3],,,閩南語
573,杜蚓,tōo-kún,tōo-ún、tōo-kín,蚯蚓,挖杜蚓,塗蚓,[sound:minnan700-573-杜蚓.mp3],[sound:minnan700-573-挖杜蚓.mp3],,,,,閩南語
574,查某,tsa-bóo,,女人、女性,查某囝、查某人,,[sound:minnan700-574-查某.mp3],[sound:minnan700-574-查某囝.mp3],[sound:minnan700-574-查某人.mp3],,,,閩南語
575,昨昏,tsa-hng,tsa̍h-hng,昨天,伊昨昏無來,,[sound:minnan700-575-昨昏.mp3],[sound:minnan700-575-伊昨昏無來.mp3],,,,,閩南語
576,查埔,tsa-poo,ta-poo,男子、男性,查埔人、查埔囡仔,查甫、查夫,[sound:minnan700-576-查埔.mp3],[sound:minnan700-576-查埔人.mp3],[sound:minnan700-576-查埔囡仔.mp3],,,,閩南語
577,紮,tsah,,攜帶,紮錢、紮便當,,[sound:minnan700-577-紮.mp3],[sound:minnan700-577-紮錢.mp3],[sound:minnan700-577-紮便當.mp3],,,,閩南語
578,閘,tsa̍h,,阻擋、閘,閘水、水閘仔,截,[sound:minnan700-578-閘.mp3],[sound:minnan700-578-閘水.mp3],[sound:minnan700-578-水閘仔.mp3],,,,閩南語
579,知,tsai,,知道,知影、知苦,,[sound:minnan700-579-知.mp3],[sound:minnan700-579-知影.mp3],[sound:minnan700-579-知苦.mp3],,,,閩南語
580,才調,tsâi-tiāu,,本事、能力,有才調、無才調,,[sound:minnan700-580-才調.mp3],[sound:minnan700-580-有才調.mp3],[sound:minnan700-580-無才調.mp3],,,,閩南語
581,蹔,tsàm,,踹、跺、用力踏,蹔予伊斷、蹔跤步,,[sound:minnan700-581-蹔.mp3],[sound:minnan700-581-蹔予伊斷.mp3],[sound:minnan700-581-蹔跤步.mp3],,,,閩南語
582,站,tsām,,陣子,彼站、這站仔,,[sound:minnan700-582-站.mp3],[sound:minnan700-582-彼站.mp3],[sound:minnan700-582-這站仔.mp3],,,,閩南語
583,站節,tsām-tsat,,分寸,有站節、無站節,暫節,[sound:minnan700-583-站節.mp3],[sound:minnan700-583-有站節.mp3],[sound:minnan700-583-無站節.mp3],,,,閩南語
584,欉,tsâng,,棵,大欉樹仔、一欉玫瑰,叢,[sound:minnan700-584-欉.mp3],[sound:minnan700-584-大欉樹仔.mp3],[sound:minnan700-584-一欉玫瑰.mp3],,,,閩南語
585,乍,tsànn,,汆燙、過油,乍白菜、乍油,,[sound:minnan700-585-乍.mp3],[sound:minnan700-585-乍白菜.mp3],[sound:minnan700-585-乍油.mp3],,,,閩南語
586,雜唸,tsa̍p-liām,tsau̍h-liām,嘮叨,伊真雜唸,雜念,[sound:minnan700-586-雜唸.mp3],[sound:minnan700-586-伊真雜唸.mp3],,,,,閩南語
587,節,tsat,,節、節制,關節、小節一下,,[sound:minnan700-587-節.mp3],[sound:minnan700-587-關節.mp3],[sound:minnan700-587-小節一下.mp3],,,,閩南語
588,實,tsa̍t,,密實、滿、堵塞,實櫼、實捅捅、實鼻,,[sound:minnan700-588-實.mp3],[sound:minnan700-588-實櫼.mp3],[sound:minnan700-588-實捅捅.mp3],[sound:minnan700-588-實鼻.mp3],,,閩南語
589,走,tsáu,,跑、逃、賽跑,四界走、走路、走標,,[sound:minnan700-589-走.mp3],[sound:minnan700-589-四界走.mp3],[sound:minnan700-589-走路.mp3],[sound:minnan700-589-走標.mp3],,,閩南語
590,走味,tsáu-bī,,失去原味,這杯咖啡走味矣,,[sound:minnan700-590-走味.mp3],[sound:minnan700-590-這杯咖啡走味矣.mp3],,,,,閩南語
591,灶,tsàu,,灶,灶跤、灶頭,竈,[sound:minnan700-591-灶.mp3],[sound:minnan700-591-灶跤.mp3],[sound:minnan700-591-灶頭.mp3],,,,閩南語
592,這,tse,,這,這是啥,今、即,[sound:minnan700-592-這.mp3],[sound:minnan700-592-這是啥.mp3],,,,,閩南語
593,濟,tsē,tsuē、tserē,多,濟話、濟少,,[sound:minnan700-593-濟.mp3],[sound:minnan700-593-濟話.mp3],[sound:minnan700-593-濟少.mp3],,,,閩南語
594,鑿目,tsha̍k-ba̍k,,刺眼、礙眼,看了真鑿目,,[sound:minnan700-594-鑿目.mp3],[sound:minnan700-594-看了真鑿目.mp3],,,,,閩南語
595,摻,tsham,,摻、混合,摻一寡糖、摻鹽,攙,[sound:minnan700-595-摻.mp3],[sound:minnan700-595-摻一寡糖.mp3],[sound:minnan700-595-摻鹽.mp3],,,,閩南語
596,參,tsham,,加入、和,參加、我參你去,,[sound:minnan700-596-參.mp3],[sound:minnan700-596-參加.mp3],[sound:minnan700-596-我參你去.mp3],,,,閩南語
597,草蜢仔,tsháu-meh-á,,蚱蜢,草蜢仔弄雞公,,[sound:minnan700-597-草蜢仔.mp3],[sound:minnan700-597-草蜢仔弄雞公.mp3],,,,,閩南語
598,冊,tsheh,,書,冊包、冊店,,[sound:minnan700-598-冊.mp3],[sound:minnan700-598-冊包.mp3],[sound:minnan700-598-冊店.mp3],,,,閩南語
599,青,tshenn,tshinn,綠、青,青色、青草,,[sound:minnan700-599-青.mp3],[sound:minnan700-599-青色.mp3],[sound:minnan700-599-青草.mp3],,,,閩南語
600,生份,tshenn-hūn,sinn-hūn、senn-hūn、tshinn-hūn,陌生、生疏,驚生份、生份路,生分、青份、青分,[sound:minnan700-600-生份.mp3],[sound:minnan700-600-驚生份.mp3],[sound:minnan700-600-生份路.mp3],,,,閩南語
601,青盲,tshenn-mê,tshinn-mî,失明,青盲牛、青盲雞,青瞑,[sound:minnan700-601-青盲.mp3],[sound:minnan700-601-青盲牛.mp3],[sound:minnan700-601-青盲雞.mp3],,,,閩南語
602,刺毛蟲,tshì-môo-thâng/tshì-moo-thâng,,毛毛蟲,囡仔驚刺毛蟲、刺毛蟲會變尾蝶仔,,[sound:minnan700-602-刺毛蟲.mp3],[sound:minnan700-602-囡仔驚刺毛蟲.mp3],[sound:minnan700-602-刺毛蟲會變尾蝶仔.mp3],,,,閩南語
603,車,tshia,,車,計程車、車頭,,[sound:minnan700-603-車.mp3],[sound:minnan700-603-計程車.mp3],[sound:minnan700-603-車頭.mp3],,,,閩南語
604,刺,tshiah,,編織、繡、刺、縫製,刺膨紗、刺皮鞋、刺字,赤,[sound:minnan700-604-刺.mp3],[sound:minnan700-604-刺膨紗.mp3],[sound:minnan700-604-刺皮鞋.mp3],[sound:minnan700-604-刺字.mp3],,,閩南語
605,攕,tshiám,,叉、串,攕仔、李仔攕,,[sound:minnan700-605-攕.mp3],[sound:minnan700-605-攕仔.mp3],[sound:minnan700-605-李仔攕.mp3],,,,閩南語
606,唱聲,tshiàng-siann,,大聲表達反對或不滿的意見、出言挑釁,共人唱聲,倡聲,[sound:minnan700-606-唱聲.mp3],[sound:minnan700-606-共人唱聲.mp3],,,,,閩南語
607,倩,tshiànn,,聘僱、僱用,倩工人、倩車,,[sound:minnan700-607-倩.mp3],[sound:minnan700-607-倩工人.mp3],[sound:minnan700-607-倩車.mp3],,,,閩南語
608,搜,tshiau,,翻動搜尋、攪拌,搜物件、搜皮箱、搜紅毛塗,抄,[sound:minnan700-608-搜.mp3],[sound:minnan700-608-搜物件.mp3],[sound:minnan700-608-搜皮箱.mp3],[sound:minnan700-608-搜紅毛塗.mp3],,,閩南語
609,撨,tshiâu,,調整、協商、推拿、挪移,撨時鐘、撨價數、撨骨、撨徙位、人咧做天咧撨,,[sound:minnan700-609-撨.mp3],[sound:minnan700-609-撨時鐘.mp3],[sound:minnan700-609-撨價數.mp3],[sound:minnan700-609-撨骨.mp3],[sound:minnan700-609-撨徙位.mp3],[sound:minnan700-609-人咧做天咧撨.mp3],閩南語
610,揤,tshih̍,jih̍,按、壓,揤電鈴、揤予伊牢,,[sound:minnan700-610-揤.mp3],[sound:minnan700-610-揤電鈴.mp3],[sound:minnan700-610-揤予伊牢.mp3],,,,閩南語
611,粟,tshik,,穀粒、稻穀,粟仔、粟鳥仔,,[sound:minnan700-611-粟.mp3],[sound:minnan700-611-粟仔.mp3],[sound:minnan700-611-粟鳥仔.mp3],,,,閩南語
612,親像,tshin-tshiūnn,tshan-tshiūnn、tshin-tshiōnn,好像、好比,足親像、親像講......,,[sound:minnan700-612-親像.mp3],[sound:minnan700-612-足親像.mp3],[sound:minnan700-612-親像講.......mp3],,,,閩南語
613,親情,tshin-tsiânn,,親戚,親情五十、親情朋友,親成,[sound:minnan700-613-親情.mp3],[sound:minnan700-613-親情五十.mp3],[sound:minnan700-613-親情朋友.mp3],,,,閩南語
614,凊彩,tshìn-tshái,,隨便、馬虎,凊彩講、毋通凊彩,請裁,[sound:minnan700-614-凊彩.mp3],[sound:minnan700-614-凊彩講.mp3],[sound:minnan700-614-毋通凊彩.mp3],,,,閩南語
615,清氣,tshing-khì,,乾淨、清潔,清氣相、愛清氣,,[sound:minnan700-615-清氣.mp3],[sound:minnan700-615-清氣相.mp3],[sound:minnan700-615-愛清氣.mp3],,,,閩南語
616,清芳,tshing-phang,,清香、芬芳,花真清芳、春天花正清芳,,[sound:minnan700-616-清芳.mp3],[sound:minnan700-616-花真清芳.mp3],[sound:minnan700-616-春天花正清芳.mp3],,,,閩南語
617,擤,tshìng,sǹg,擤,擤鼻,,[sound:minnan700-617-擤.mp3],[sound:minnan700-617-擤鼻.mp3],,,,,閩南語
618,穿,tshīng,,穿,穿衫、食穿,,[sound:minnan700-618-穿.mp3],[sound:minnan700-618-穿衫.mp3],[sound:minnan700-618-食穿.mp3],,,,閩南語
619,鮮,tshinn,,新鮮,鮮魚仔、肉有鮮,,[sound:minnan700-619-鮮.mp3],[sound:minnan700-619-鮮魚仔.mp3],[sound:minnan700-619-肉有鮮.mp3],,,,閩南語
620,笑咍咍,tshiò-hai-hai,,哈哈笑,聽一下笑咍咍,笑咳咳,[sound:minnan700-620-笑咍咍.mp3],[sound:minnan700-620-聽一下笑咍咍.mp3],,,,,閩南語
621,拭,tshit,,擦、拭,拭喙、拭仔,,[sound:minnan700-621-拭.mp3],[sound:minnan700-621-拭喙.mp3],[sound:minnan700-621-拭仔.mp3],,,,閩南語
622,𨑨迌,tshit-thô,thit-thô,玩耍、遊玩、遊蕩,好𨑨迌、出國𨑨迌、𨑨迌人,彳亍、佚陶、得桃、敕桃,[sound:minnan700-622-𨑨迌.mp3],[sound:minnan700-622-好𨑨迌.mp3],[sound:minnan700-622-出國𨑨迌.mp3],[sound:minnan700-622-𨑨迌人.mp3],,,閩南語
623,手電(仔),tshiú-tiān(-á),,手電筒,用手電(仔)炤路,,[sound:minnan700-623-手電(仔).mp3],[sound:minnan700-623-用手電(仔)炤路.mp3],,,,,閩南語
624,吮,tshńg,tshuínn,(用舌頭)剔出、(用鳥喙)梳理,吮魚頭、吮魚骨、鳥仔吮毛,,[sound:minnan700-624-吮.mp3],[sound:minnan700-624-吮魚頭.mp3],[sound:minnan700-624-吮魚骨.mp3],[sound:minnan700-624-鳥仔吮毛.mp3],,,閩南語
625,創,tshòng,,創、做,創業、創啥,,[sound:minnan700-625-創.mp3],[sound:minnan700-625-創業.mp3],[sound:minnan700-625-創啥.mp3],,,,閩南語
626,創治,tshòng-tī,,捉弄、欺負,創治人、毋通共人創治,,[sound:minnan700-626-創治.mp3],[sound:minnan700-626-創治人.mp3],[sound:minnan700-626-毋通共人創治.mp3],,,,閩南語
627,趨,tshu,,斜、滑,趨趨、趨雪,趄,[sound:minnan700-627-趨.mp3],[sound:minnan700-627-趨趨.mp3],[sound:minnan700-627-趨雪.mp3],,,,閩南語
628,厝,tshù,,房子、宅,起厝、厝邊,茨、戍,[sound:minnan700-628-厝.mp3],[sound:minnan700-628-起厝.mp3],[sound:minnan700-628-厝邊.mp3],,,,閩南語
629,跙,tshū,,滑,跙一倒、跙冰,,[sound:minnan700-629-跙.mp3],[sound:minnan700-629-跙一倒.mp3],[sound:minnan700-629-跙冰.mp3],,,,閩南語
630,𤆬,tshuā,,帶領、引導、照顧,𤆬頭、𤆬囡仔,,[sound:minnan700-630-𤆬.mp3],[sound:minnan700-630-𤆬頭.mp3],[sound:minnan700-630-𤆬囡仔.mp3],,,,閩南語
631,娶,tshuā,,迎娶,娶某、嫁娶,,[sound:minnan700-631-娶.mp3],[sound:minnan700-631-娶某.mp3],[sound:minnan700-631-嫁娶.mp3],,,,閩南語
632,疶,tshuah,,洩出,疶屎、疶尿,,[sound:minnan700-632-疶.mp3],[sound:minnan700-632-疶屎.mp3],[sound:minnan700-632-疶尿.mp3],,,,閩南語
633,礤,tshuah,,刨、礤床兒(刨具),礤番薯簽、礤冰、菜礤,攃,[sound:minnan700-633-礤.mp3],[sound:minnan700-633-礤番薯簽.mp3],[sound:minnan700-633-礤冰.mp3],[sound:minnan700-633-菜礤.mp3],,,閩南語
634,掣,tshuah,,快速拔除,掣毛、掣斷,,[sound:minnan700-634-掣.mp3],[sound:minnan700-634-掣毛.mp3],[sound:minnan700-634-掣斷.mp3],,,,閩南語
635,攢,tshuân,,準備,物件攢好勢、攢便便,僎,[sound:minnan700-635-攢.mp3],[sound:minnan700-635-物件攢好勢.mp3],[sound:minnan700-635-攢便便.mp3],,,,閩南語
636,扦,tshuann,,刺,竹扦、扦著,䉔,[sound:minnan700-636-扦.mp3],[sound:minnan700-636-竹扦.mp3],[sound:minnan700-636-扦著.mp3],,,,閩南語
637,炊,tshue,tshe/tsher,蒸,炊粿、炊粽、炊飯,,[sound:minnan700-637-炊.mp3],[sound:minnan700-637-炊粿.mp3],[sound:minnan700-637-炊粽.mp3],[sound:minnan700-637-炊飯.mp3],,,閩南語
638,箠,tshuê,tshê/tshêr,竹鞭、桿,箠仔、球箠,棰,[sound:minnan700-638-箠.mp3],[sound:minnan700-638-箠仔.mp3],[sound:minnan700-638-球箠.mp3],,,,閩南語
639,揣,tshuē,tshē/tshēr,找,揣物件、相揣,,[sound:minnan700-639-揣.mp3],[sound:minnan700-639-揣物件.mp3],[sound:minnan700-639-相揣.mp3],,,,閩南語
640,喙,tshuì,,嘴,好喙、喙舌,嘴,[sound:minnan700-640-喙.mp3],[sound:minnan700-640-好喙.mp3],[sound:minnan700-640-喙舌.mp3],,,,閩南語
641,喙䫌,tshuì-phué,tshuì-phé,臉頰,摸喙䫌,喙䩉、嘴䩉,[sound:minnan700-641-喙䫌.mp3],[sound:minnan700-641-摸喙䫌.mp3],,,,,閩南語
642,喙脣,tshuì-tûn,,嘴脣,喙脣焦焦,嘴唇,[sound:minnan700-642-喙脣.mp3],[sound:minnan700-642-喙脣焦焦.mp3],,,,,閩南語
643,賰,tshun,,剩、有餘,賰偌濟、時間賰偌久、有賰,偆、伸,[sound:minnan700-643-賰.mp3],[sound:minnan700-643-賰偌濟.mp3],[sound:minnan700-643-時間賰偌久.mp3],[sound:minnan700-643-有賰.mp3],,,閩南語
644,糍,tsî,,麻糬,麻糍,餈、粢,[sound:minnan700-644-糍.mp3],[sound:minnan700-644-麻糍.mp3],,,,,閩南語
645,遮,tsia,tsiâ,這、這裡,佇遮,這,[sound:minnan700-645-遮.mp3],[sound:minnan700-645-佇遮.mp3],,,,,閩南語
646,遮的,tsia--ê,tsua--ê,這些,遮的予你,遮个,[sound:minnan700-646-遮的.mp3],[sound:minnan700-646-遮的予你.mp3],,,,,閩南語
647,遮的,tsia ê,,這裡的,遮的人,遮个,[sound:minnan700-647-遮的.mp3],[sound:minnan700-647-遮的人.mp3],,,,,閩南語
648,才,tsiah,,才,到今你才知、拄才,則、即,[sound:minnan700-648-才.mp3],[sound:minnan700-648-到今你才知.mp3],[sound:minnan700-648-拄才.mp3],,,,閩南語
649,遮,tsiah,,這麼,遮緊,即,[sound:minnan700-649-遮.mp3],[sound:minnan700-649-遮緊.mp3],,,,,閩南語
650,遮爾,tsiah-nī,,多麼、這麼,遮爾媠、遮爾大,遮呢、這呢、即爾,[sound:minnan700-650-遮爾.mp3],[sound:minnan700-650-遮爾媠.mp3],[sound:minnan700-650-遮爾大.mp3],,,,閩南語
651,食,tsia̍h,,吃、喝,食穿、食茶,噍、吃,[sound:minnan700-651-食.mp3],[sound:minnan700-651-食穿.mp3],[sound:minnan700-651-食茶.mp3],,,,閩南語
652,針黹,tsiam-tsí,,女紅、針黹,教查某囝做針黹、針黹真幼路,,[sound:minnan700-652-針黹.mp3],[sound:minnan700-652-教查某囝做針黹.mp3],[sound:minnan700-652-針黹真幼路.mp3],,,,閩南語
653,煎,tsian,,油煎、油煎食品,煎魚仔、煎卵、蚵仔煎,,[sound:minnan700-653-煎.mp3],[sound:minnan700-653-煎魚仔.mp3],[sound:minnan700-653-煎卵.mp3],[sound:minnan700-653-蚵仔煎.mp3],,,閩南語
654,汫,tsiánn,,(味道)淡、(個性)軟弱,鹹汫、汫水、軟汫,𩟗,[sound:minnan700-654-汫.mp3],[sound:minnan700-654-鹹汫.mp3],[sound:minnan700-654-汫水.mp3],[sound:minnan700-654-軟汫.mp3],,,閩南語
655,誠,tsiânn,,很、非常,誠貴、誠好,,[sound:minnan700-655-誠.mp3],[sound:minnan700-655-誠貴.mp3],[sound:minnan700-655-誠好.mp3],,,,閩南語
656,成,tsiânn,,成,成人、成百个,,[sound:minnan700-656-成.mp3],[sound:minnan700-656-成人.mp3],[sound:minnan700-656-成百个.mp3],,,,閩南語
657,照起工,tsiàu-khí-kang,,按部就班,照起工做、照起工來,照紀綱,[sound:minnan700-657-照起工.mp3],[sound:minnan700-657-照起工做.mp3],[sound:minnan700-657-照起工來.mp3],,,,閩南語
658,寂寞,tsik̍-bo̍k,siok-bo̍k/tsı̍t-bo̍k,寂寞,寂寞的心情,,[sound:minnan700-658-寂寞.mp3],[sound:minnan700-658-寂寞的心情.mp3],,,,,閩南語
659,唚,tsim,,親嘴、吻,相唚、唚喙䫌,,[sound:minnan700-659-唚.mp3],[sound:minnan700-659-相唚.mp3],[sound:minnan700-659-唚喙䫌.mp3],,,,閩南語
660,斟酌,tsim-tsiok,,仔細、留意,斟酌看、小斟酌一下,,[sound:minnan700-660-斟酌.mp3],[sound:minnan700-660-斟酌看.mp3],[sound:minnan700-660-小斟酌一下.mp3],,,,閩南語
661,舂,tsing,,揍、撞、搗,相舂、舂著壁、舂米,,[sound:minnan700-661-舂.mp3],[sound:minnan700-661-相舂.mp3],[sound:minnan700-661-舂著壁.mp3],[sound:minnan700-661-舂米.mp3],,,閩南語
662,從,tsîng,tsn̂g,自......,從細漢、從到今,,[sound:minnan700-662-從.mp3],[sound:minnan700-662-從細漢.mp3],[sound:minnan700-662-從到今.mp3],,,,閩南語
663,櫼,tsinn,,(硬塞)進去、擠進去、楔子,櫼入去、櫼仔,掙,[sound:minnan700-663-櫼.mp3],[sound:minnan700-663-櫼入去.mp3],[sound:minnan700-663-櫼仔.mp3],,,,閩南語
664,茈,tsínn,tsí,幼、嫩,茈薑、幼茈,芓、嫩,[sound:minnan700-664-茈.mp3],[sound:minnan700-664-茈薑.mp3],[sound:minnan700-664-幼茈.mp3],,,,閩南語
665,糋,tsìnn,,油炸、油炸食品,糋甜粿、豆乾糋,,[sound:minnan700-665-糋.mp3],[sound:minnan700-665-糋甜粿.mp3],[sound:minnan700-665-豆乾糋.mp3],,,,閩南語
666,舐,tsīnn,tsn̄g/tsuīnn/tsī,舔,舐指頭仔、舐枝仔冰、舐盤仔,,[sound:minnan700-666-舐.mp3],[sound:minnan700-666-舐指頭仔.mp3],[sound:minnan700-666-舐枝仔冰.mp3],[sound:minnan700-666-舐盤仔.mp3],,,閩南語
667,少,tsió,,少,少數、至少,,[sound:minnan700-667-少.mp3],[sound:minnan700-667-少數.mp3],[sound:minnan700-667-至少.mp3],,,,閩南語
